Ead,cV,cN,cH,Z,rmsd,rmaxsd,dminNS,daveNS,dminHS,daveHS,mult,chir,q,mu,Egap,cnN,dcnN,cnS,dcnS,aminS,amaxS,aminN,amaxN,adispN,adispH
   1.009,   0.000,   0.893,   1.339,   6,   0.270,   0.507,   3.772,   5.587,   5.103,   5.804,   1,   0.524,   0.002,  -0.000,   0.533,   3,   0,   3,   1,   2.080,   2.100,   2.065,   2.119,   1.903,   2.084
   1.077,   0.000,   0.893,   1.339,   6,   0.074,   0.314,   2.446,   4.308,   3.839,   4.479,   1,   0.524,  -0.019,  -0.000,   0.533,   3,   0,   3,   1,   2.082,   2.107,   2.065,   2.119,   2.092,   2.266
   0.519,   0.000,   0.893,   1.339,   6,   0.039,   0.379,   2.844,   4.689,   4.318,   4.809,   1,   0.524,   0.008,   0.000,   0.533,   3,   0,   3,   1,   2.055,   2.108,   2.065,   2.119,   2.612,   2.595
   0.074,   0.000,   0.893,   1.339,   6,   0.047,   0.458,   1.404,   2.850,   2.459,   2.696,   1,   0.524,   0.139,  -0.000,   0.533,   3,   0,   3,   1,   2.058,   2.104,   2.065,   2.119,   2.625,   2.972
   0.906,   0.000,   0.893,   1.339,   6,   0.064,   0.485,   2.441,   3.117,   2.492,   2.678,   1,   0.524,  -0.030,  -0.000,   0.533,   3,   0,   3,   1,   2.062,   2.094,   2.065,   2.119,   2.093,   2.982
   0.114,   0.000,   0.893,   1.339,   6,   0.062,   0.537,   2.505,   2.668,   1.451,   1.998,   1,   0.524,  -0.024,   0.000,   0.533,   3,   0,   3,   1,   2.075,   2.123,   2.064,   2.119,   3.110,   2.565
   1.027,   0.000,   0.893,   1.339,   6,   0.045,   0.519,   2.860,   3.528,   2.494,   3.181,   1,   0.524,   0.003,   0.000,   0.533,   3,   0,   3,   1,   2.086,   2.094,   2.064,   2.119,   2.633,   2.090
   0.688,   0.000,   0.893,   1.339,   6,   0.045,   0.459,   2.460,   3.776,   2.915,   3.678,   1,   0.524,  -0.053,   0.000,   0.533,   3,   0,   3,   1,   2.079,   2.095,   2.064,   2.119,   2.106,   1.574
   1.044,   0.000,   0.893,   1.339,   6,   0.030,   0.396,   3.789,   5.171,   4.454,   5.227,   1,   0.524,   0.008,   0.000,   0.533,   3,   0,   3,   1,   2.084,   2.094,   2.064,   2.119,   1.915,   1.574
   0.728,   0.000,   0.893,   1.339,   6,   0.029,   0.335,   4.985,   6.096,   5.386,   6.148,   1,   0.524,  -0.008,   0.000,   0.533,   3,   0,   3,   1,   2.081,   2.097,   2.064,   2.119,   2.109,   1.816
   0.981,   0.000,   0.893,   1.339,   6,   0.136,   0.281,   5.827,   7.485,   6.942,   7.739,   1,   0.524,   0.002,   0.000,   0.533,   3,   0,   3,   1,   2.080,   2.100,   2.064,   2.119,   1.575,   1.382
   0.916,   0.000,   0.893,   1.339,   6,   0.283,   0.543,   6.695,   8.183,   7.627,   8.441,   1,   0.524,  -0.007,   0.000,   0.533,   3,   0,   3,   1,   2.082,   2.091,   2.064,   2.119,   1.774,   1.574
   0.727,   0.000,   0.893,   1.339,   6,   0.369,   0.685,   4.955,   6.039,   5.373,   6.122,   1,   0.524,  -0.008,   0.000,   0.533,   3,   0,   3,   1,   2.080,   2.098,   2.065,   2.119,   1.032,   1.326
   1.042,   0.000,   0.893,   1.339,   6,   0.278,   0.521,   3.770,   5.135,   4.461,   5.225,   1,   0.524,   0.008,  -0.000,   0.533,   3,   0,   3,   1,   2.084,   2.093,   2.065,   2.119,   1.227,   1.568
   0.692,   0.000,   0.893,   1.339,   6,   0.049,   0.271,   2.456,   3.766,   2.949,   3.708,   1,   0.524,  -0.053,   0.000,   0.533,   3,   0,   3,   1,   2.080,   2.095,   2.065,   2.119,   1.036,   1.568
   0.543,   0.000,   0.893,   1.339,   6,   0.025,   0.346,   1.401,   3.132,   2.508,   3.208,   1,   0.524,   0.165,   0.000,   0.533,   3,   0,   3,   1,   2.078,   2.111,   2.065,   2.119,   1.554,   2.072
   0.115,   0.000,   0.893,   1.339,   6,   0.051,   0.466,   2.505,   2.664,   1.469,   2.024,   1,   0.524,  -0.024,  -0.000,   0.533,   3,   0,   3,   1,   2.075,   2.124,   2.065,   2.119,   0.030,   0.577
   1.525,   0.000,   0.893,   1.339,   7,   0.064,   0.514,   0.000,   1.881,   1.414,   1.980,   1,   0.524,  -0.260,  -0.000,   0.533,   3,   1,   3,   1,   2.064,   2.119,   2.064,   2.119,     nan,   0.603
